name,user rating,user review
"Princess Mononoke",4.5,"Nintendo really went and based the entirety of Breath of the Wild around this movie huh"
"Whisper of the Heart",5.0,"Watched it again, this time with the original Japanese audio.
I don't think it's the best Ghibli film, but it's absolutely my favorite. I feel like I've been waiting for a movie like this all my life."
"Whisper of the Heart",5.0,"This hit me so hard in so many ways. I haven't felt this 'seen' by a movie since I first watched Lady Bird 4 years ago. Fuck, man, this is such a special film in so many ways. Every aspiring artist and dreamer needs to watch this. I'm never gonna be able to listen to Country Roads again without sobbing thanks"
"Bo Burnham: Inside",5.0,"I'm pretty new to Bo Burnham's work but the fact that he managed to treat me to a captivating rock opera odyssey without ever leaving his room is just...beyond incredible. I'm speechless"
"Pom Poko",3.0,"Y'all gonna kill me for this but I liked Over the Hedge better"
"Enchanted",4.0,"Nathaniel do be a simp tho"
"Perfect Blue",5.0,"What the actual fuck"
"The Lobster",4.0,"This was an extremely smart, tightly-written, borderline perfect movie for about the first 75% of its runtime. But that last 25% was...kinda clunky? And didn't make great use of this incredibly creative premise all that well? And the score got really repetitive after a while?
It's still a great movie, but it's always a little disappointing when it seems like you've got a new all-time favorite on your hands and instead you're left with just a regular great movie. If the first act was the weak part, I might be singing a different tune. But still, pretty great overall"
"Ocean Waves",1.5,"This fucking sucks"
"A Matter of Loaf and Death",3.5,"How many businesses do these mfs have"
"A Close Shave",4.0,"Shaun the Sheep getting into Super Mario Maker despite originating in a Wallace and Gromit short is like how Persona got into Smash Bros despite being a Shin Megami Tensei spinoff. In this essay I will"
"The Wrong Trousers",5.0,"Wallace not recognizing the penguin until he took off his chicken hat has extreme Dr. Doofenshmirtz energy"
"A Grand Day Out",4.0,"Note: Wallace and Gromit died on the way back to their home planet :("
"Porco Rosso",3.5,""
"Only Yesterday",4.5,"I've only seen two of his movies so far and I'm already prepared to declare Isao Takahata one of the greatest writer/directors in animation history"
"Nobody",3.0,"It's always rough when movies end just as they start getting good. Cool to see Christopher Lloyd again tho"
"The 7th Voyage of Sinbad",3.5,"Yo when Temuera Morrison lost his lamp I was literally crying and shaking"
"Shrek the Musical",2.0,"These stars are for Lord Farquaad and nothing else"
"Little Shop of Horrors",4.0,"I've always championed this as the one movie adaptation of a musical that actually improved upon the original stage version, but after rewatching it for the first time in forever, I'm not so sure that's true. I think I was just taken in by the best puppet effects ever put to film and the insanely incredible 'Mean Green Mother from Outer Space' song to notice how many songs that contribute crucial story and character beats were cut. It's not like the original musical is particularly long; I see no reason to cut as much as they did outside of maybe budgetary restrictions.
Cut songs is par for the course for any movie adaptation of a musical; what really stings, though, is the theatrical ending. Without spoiling anything, it just...doesn't gel with the messages the story is trying to portray. Seek out the original ending if you're planning to watch this; it's amazing to see the musical's ending fully realized on the big screen, and it works a hell of a lot better than the sappy conclusion we actually got.
I've been complaining a lot in this review but the score is still high because Little Shop is simply THAT good of a musical, and this is still one of the best stage-to-film adaptations out there. I'd probably give it a 9/10 if I had never seen the original musical and didn't know which parts were missing. And if you've never seen the original musical, this movie is an amazing way to get into it. Please don't remake it, Hollywood. Leave it alone."
"Road House",2.0,"Extremely boring but I liked when the guy shot at the falling polar bear statue instead of just, y'know, moving out of its way"
"Shazam!",4.5,"I can't believe they got Sans Undertale to play the villain in this movie"
"The Thing",4.5,"This is the first time I've actually seen Wilford Brimley in something that isn't a YouTube Poop"
"Paddington 2",5.0,"I was gonna give it a 9/10 but that last shot before the credits...fuck it 10/10. It may not be the single greatest movie ever made, but I can think of nothing else that deserves the title of 'best-reviewed film of all time' more than this."
"Paddington",3.5,"Paddington!"
"The Mitchells vs. the Machines",4.0,"WHY IS SONY PICTURES ANIMATION SO GOOD AT MAKING MOVIES NOW"
"Jesus Christ Superstar",3.5,"This movie is goofy as sin in so many ways, and while it works for certain songs (Simon Zealotes, Herod's Song, etc.), it really betrays the tone in other areas. Nothing quite like getting wrapped up in the drama of Judas receiving his silver pieces for betraying Jesus, only for the film to suddenly cut to jet planes flying overhead. It's...a lot, but it is, at the very least, consistently entertaining with a fairly good balance of humor and drama. Happy Good Friday my fellow Greeks!"
"The Wizard of Oz",4.5,"Yeah it was good but it's no Phineas and Ferb Season 2 Episode 56 'Wizard of Odd'"
"The Muppet Movie",3.0,"These Muppets gave a woman a severe allergic reaction to get an audition, they don't fuck around"
"House",4.0,"Not a single creative decision was questioned by anyone during the making of this movie, and that's exactly why it's so great.
(Also William told me I had to watch The Muppet Movie before watching this movie. Fuck you William I do what I want)"
"Streets of Fire",3.5,"Willem Dafoe? More like Willem 'DA FOE' :O
(this is my worst review of all time)"
"Shiva Baby",3.5,"Loved the sheer fucking chaos of this movie, I only wish it would have built up to something more climactic by the end. But overall, super fun time"
"Chaos Walking",1.5,"There sure was a lot of chaos and walking"
"Whiplash",5.0,"Yep, still the best movie I've ever seen.
#TerenceFletcherIsOverParty"
"Whiplash",4.0,"Surprised I never checked this out before, it's a neat little watch! It's cool to see this prototype version of a scene from the film that surprisingly has most of the same dialogue intact. It also made me appreciate the lighting, editing, and especially Miles Teller's performance in the film even more cause this kid...ain't that great"
"The Father",4.0,"Man, fuck Paul"
"The Trial of the Chicago 7",4.0,"I was expecting to be bored out of my mind but this was honestly really engaging from start to near-finish. Top notch editing and the direction isn't nearly as bad as everyone on here is saying. Rylance steals the show amidst the excellent stacked cast. I think a couple of Sorkin's lines are too Sorkin-y for their own good, and it ends on an extremely bizarre and out-of-nowhere note, but overall, a highly enjoyable film."
"The SpongeBob SquarePants Movie",4.5,"Had to rewatch this in honor of March 14, THE DAY THAT KRABS FRIES"
"My Neighbor Totoro",4.0,"Not to imply unoriginality, but the cat bus does remind me of Morgana from Persona 5 🤔 🤔 🤔"
"Minari",4.5,"Intimate and gorgeous. I was a bit iffy on the score, but otherwise, one of the best slice-of-life films I've seen in ages. I hope it gets all the Oscars, but even if it doesn't, it got my heart. And that's all that matters."
"Twisted: The Untold Story of a Royal Vizier",5.0,"Was working on a video on this when it finally hit me
This is one of the best musicals I've ever seen in my life lol"
"Raya and the Last Dragon",3.0,"Stop casting Awkwafina in things please I'm begging you"
"Grave of the Fireflies",4.5,"I'm struggling to think of any other movie that eviscerated my heart quite like this one."
"Promising Young Woman",3.5,"This movie's pretty neat!
I wish the ending wasn't terrible tho!"
"Looper",4.0,""
"The Goddess of Spring",3.0,"Not to imply unoriginality, but this does remind me of Cuphead 🤔"
"El Camino: A Breaking Bad Movie",3.5,"Just finished the series for the first time and immediately watched this afterwards.
I know that whole 'name a character that suffered more, I'll wait' thing is a big funny haha meme, but honestly. Name a character that suffered more than Jesse fucking Pinkman. I...really needed this.
Todd is so weird lmao"
"Judas and the Black Messiah",4.5,"Fuck, man. What else is there to say?"
"Nausicaä of the Valley of the Wind",3.5,"I liked when the big meatball man shot all the spaghetti tongued bugs"
"Star Wars: The Clone Wars",2.0,"If you have any attachment to Ahsoka's character whatsoever, don't rewatch this movie."
"Ace Attorney",3.0,"While extremely faithful to the original game in terms of its tone, look, and storyline, I feel like the most of the game's character work was lost in translation. The condensed time spent with these characters means the loss of some great character arcs for Phoenix, Maya, Edgeworth, and Gumshoe. I feel like I barely know who these people are, since the plot is always the focal point of the film and there's little time to breathe.
Coming fresh off the game, I followed the plot well enough but I feel like there are so many details that just aren't explained particularly well, plus a lot of drawn-out sequences. The direction and cinematography were solid but could have veered a little further into the bizarre. Ultimately, it was cool to see the characters in live-action, but I feel like Ace Attorney would be better suited for a miniseries than a regular film. Still, an above-average attempt."
"The Muppets",4.5,"I threw up a little when I saw the Cars 2 billboard"
"Gotti",5.0,"Alright guys I reviewed Gotti you can stop asking
(I have not seen Gotti)"
"The Croods: A New Age",3.5,"Heartbreaking: the worst movie you know just had a great sequel"
"Anastasia",3.5,"The villain was entirely pointless to the story but on the other hand In The Dark of the Night is a banger, do you see the dilemma I'm in"
"Atlantis: The Lost Empire",4.5,"Rewatched it already cause its a fucking masterpiece and i'm sorry if society can't see that"
"Never Rarely Sometimes Always",4.5,""
"Ratatouille: The TikTok Musical",0,"Wtf who put this on Letterboxd"
